gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Avg_Monthly_Spend,Charge_per_Tenure,Service_Count
Male,0,Yes,Yes,4,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,20.5,77.6,No,19.4,5.125,1.0
Female,1,Yes,Yes,32,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,Yes,Mailed check,91.35,2896.55,No,90.5171875,2.8546875,4.0
Male,1,No,No,35,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,99.05,3395.8,Yes,97.02285714285715,2.83,5.0
Male,0,Yes,Yes,35,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),20.5,759.35,No,21.695714285714285,0.5857142857142857,1.0
Male,1,No,No,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,44.95,85.15,Yes,42.575,22.475,1.0
Female,0,No,No,8,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,75.6,535.55,No,66.94375,9.45,2.0
Male,0,No,No,22,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,No,Mailed check,55.1,1253.15,No,56.96136363636364,2.5045454545454544,3.0
Female,0,No,No,15,1,0.0,DSL,1.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,No,Electronic check,58.95,955.15,No,63.67666666666666,3.93,4.0
Male,0,No,No,22,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,95.1,2162.6,No,98.3,4.322727272727272,4.0
Male,0,Yes,No,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),44.7,44.7,Yes,44.7,44.7,1.0
Female,0,Yes,Yes,71,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),25.45,1813.35,No,25.54014084507042,0.3584507042253521,2.0
Male,0,No,No,4,1,0.0,DSL,1.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,56.75,245.15,No,61.2875,14.1875,3.0
Male,0,No,No,25,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Month-to-month,No,Bank transfer (automatic),81.75,2028.8,No,81.152,3.27,7.0
Female,0,Yes,Yes,32,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Electronic check,86.1,2723.75,No,85.1171875,2.690625,3.0
Male,1,Yes,No,7,0,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),29.8,220.45,No,31.49285714285714,4.257142857142857,1.0
Male,0,No,No,17,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Mailed check,20.5,365.8,No,21.51764705882353,1.2058823529411764,1.0
Male,1,Yes,No,8,1,0.0,DSL,1.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,No,Bank transfer (automatic),60.9,551.95,No,68.99375,7.6125,3.0
Female,1,No,No,56,1,1.0,DSL,1.0,0.0,1.0,1.0,0.0,1.0,Two year,No,Bank transfer (automatic),73.25,4054.2,No,72.39642857142857,1.3080357142857142,6.0
Male,0,No,No,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,45.7,45.7,1.0
Male,1,No,No,8,1,0.0,Fiber optic,1.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,No,Credit card (automatic),100.3,832.35,Yes,104.04375,12.5375,5.0
Male,0,No,No,7,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,19.25,112.3,Yes,16.04285714285714,2.75,1.0
Male,0,No,Yes,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,20.85,60.65,No,20.216666666666665,6.95,1.0
Female,0,No,No,71,1,0.0,DSL,1.0,1.0,1.0,1.0,1.0,0.0,Two year,No,Credit card (automatic),77.35,5550.1,No,78.17042253521127,1.0894366197183099,6.0
Female,0,No,No,2,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,96.0,174.8,Yes,87.4,48.0,4.0
Female,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,No,Electronic check,90.55,90.55,Yes,90.55,90.55,3.0
Male,0,Yes,No,49,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Bank transfer (automatic),93.85,4733.1,No,96.59387755102041,1.9153061224489796,5.0
Male,0,No,No,58,1,0.0,DSL,0.0,1.0,1.0,1.0,1.0,0.0,Two year,No,Bank transfer (automatic),70.1,4048.95,No,69.80948275862069,1.2086206896551723,5.0
Male,1,Yes,No,44,0,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,30.35,1359.7,Yes,30.902272727272727,0.6897727272727273,1.0
Female,0,Yes,Yes,59,1,0.0,DSL,0.0,1.0,0.0,1.0,1.0,1.0,Two year,Yes,Credit card (automatic),75.95,4542.35,No,76.98898305084747,1.2872881355932204,5.0
Male,0,No,No,71,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,Two year,Yes,Electronic check,108.05,7532.15,Yes,106.08661971830985,1.5218309859154928,7.0
Male,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,69.9,69.9,Yes,69.9,69.9,1.0
Female,0,No,No,11,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,75.25,888.65,No,80.78636363636363,6.840909090909091,2.0
Male,1,Yes,No,62,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,Yes,Electronic check,103.75,6383.35,Yes,102.95725806451614,1.6733870967741935,6.0
Female,0,Yes,Yes,35,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,One year,Yes,Bank transfer (automatic),54.95,1916.0,No,54.74285714285714,1.57,3.0
Female,0,No,No,20,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),19.5,413.0,No,20.65,0.975,1.0
Male,0,Yes,Yes,40,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,19.6,808.95,No,20.223750000000003,0.49000000000000005,1.0
Female,0,No,No,39,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Electronic check,47.85,1886.4,No,48.369230769230775,1.226923076923077,2.0
Male,0,No,No,1,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,86.6,86.6,Yes,86.6,86.6,3.0
Female,0,Yes,Yes,72,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),23.75,1679.25,No,23.322916666666668,0.3298611111111111,2.0
Female,1,Yes,No,33,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,Yes,80.5,2.4424242424242424,3.0
Female,0,No,No,12,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),43.8,540.95,No,45.07916666666667,3.65,1.0
Male,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),19.75,19.75,No,19.75,19.75,1.0
Male,0,No,Yes,27,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,19.15,537.35,No,19.901851851851852,0.7092592592592593,1.0
Male,0,Yes,Yes,34,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Credit card (automatic),19.6,678.8,No,19.96470588235294,0.5764705882352942,1.0
Female,0,Yes,No,56,1,0.0,Fiber optic,1.0,0.0,1.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),80.3,4513.65,No,80.60089285714285,1.4339285714285714,3.0
Female,0,No,No,58,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),24.35,1423.85,No,24.54913793103448,0.4198275862068966,2.0
Female,0,Yes,Yes,22,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),25.25,555.4,No,25.245454545454546,1.1477272727272727,2.0
Female,0,Yes,Yes,10,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),26.1,225.55,No,22.555,2.6100000000000003,2.0
Male,0,No,No,13,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),20.0,268.45,No,20.65,1.5384615384615385,1.0
Female,0,No,No,35,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,No,Credit card (automatic),85.3,2917.5,Yes,83.35714285714286,2.4371428571428573,4.0
Female,0,No,No,34,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,Yes,71.06176470588235,2.0588235294117645,1.0
Female,1,No,No,4,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,94.3,424.45,Yes,106.1125,23.575,4.0
Male,0,Yes,No,72,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),20.7,1492.1,No,20.72361111111111,0.2875,1.0
Male,0,No,No,2,1,0.0,DSL,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,No,Electronic check,70.3,132.4,No,66.2,35.15,4.0
Female,0,No,No,7,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,95.35,660.9,Yes,94.41428571428571,13.62142857142857,4.0
Male,1,Yes,No,27,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,75.5,1893.95,Yes,70.1462962962963,2.7962962962962963,2.0
Male,0,Yes,Yes,4,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,69.55,284.9,No,71.225,17.3875,1.0
Female,0,No,No,37,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,19.85,784.25,No,21.195945945945947,0.5364864864864866,1.0
Male,0,No,No,21,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,20.0,417.7,No,19.89047619047619,0.9523809523809523,1.0
Female,1,Yes,No,53,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,One year,Yes,Credit card (automatic),95.85,5016.25,No,94.64622641509433,1.8084905660377357,4.0
Female,0,No,No,18,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,1.0,Month-to-month,Yes,Electronic check,90.1,1612.75,Yes,89.59722222222223,5.0055555555555555,4.0
Female,0,No,No,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,68.95,119.75,Yes,59.875,34.475,1.0
Male,0,Yes,Yes,32,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,Yes,100.1453125,3.1109375,5.0
Male,1,Yes,No,23,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Electronic check,20.75,485.2,No,21.09565217391304,0.9021739130434783,1.0
Male,0,No,No,3,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,50.15,160.85,No,53.61666666666667,16.716666666666665,2.0
Female,0,Yes,Yes,71,0,0.0,DSL,1.0,1.0,0.0,1.0,1.0,1.0,Two year,No,Mailed check,58.65,4145.25,No,58.38380281690141,0.826056338028169,5.0
Male,0,No,No,9,1,0.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,No,91.9388888888889,10.655555555555557,4.0
Female,0,No,No,1,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,49.5,49.5,No,49.5,49.5,2.0
Male,0,Yes,Yes,18,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,No,Electronic check,57.45,990.85,Yes,55.047222222222224,3.191666666666667,3.0
Male,0,Yes,Yes,12,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,1.0,One year,No,Credit card (automatic),53.65,696.35,Yes,58.02916666666667,4.470833333333333,2.0
Male,0,Yes,No,71,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,Yes,Mailed check,80.1,5585.4,No,78.66760563380281,1.1281690140845069,7.0
Female,0,No,No,64,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Bank transfer (automatic),24.4,1601.2,No,25.01875,0.38125,2.0
Male,0,No,No,4,0,0.0,DSL,0.0,0.0,0.0,1.0,0.0,1.0,Month-to-month,Yes,Electronic check,40.05,162.45,No,40.6125,10.0125,2.0
Female,0,No,No,23,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,19.5,470.2,No,20.443478260869565,0.8478260869565217,1.0
Female,0,Yes,Yes,39,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),51.05,2066.0,No,52.97435897435897,1.308974358974359,2.0
Male,0,Yes,No,28,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,One year,No,Mailed check,54.35,1426.45,No,50.94464285714286,1.9410714285714286,3.0
Female,1,No,No,5,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Electronic check,84.7,392.5,No,78.5,16.94,3.0
Female,1,Yes,No,45,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,86.1,3861.45,No,85.81,1.913333333333333,3.0
Male,0,No,No,37,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,70.35,2552.9,No,68.9972972972973,1.9013513513513511,1.0
Female,1,Yes,No,60,1,0.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),110.0,6668.35,No,111.13916666666667,1.8333333333333333,7.0
Male,1,No,No,8,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,100.6,819.4,Yes,102.425,12.575,5.0
Female,0,No,No,47,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,0.0,One year,No,Credit card (automatic),94.9,4615.25,No,98.19680851063829,2.019148936170213,5.0
Male,0,Yes,Yes,26,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Electronic check,83.75,2070.6,Yes,79.63846153846154,3.2211538461538463,3.0
Female,1,Yes,Yes,3,1,0.0,Fiber optic,1.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,Yes,Mailed check,88.3,273.75,Yes,91.25,29.433333333333334,4.0
Female,0,Yes,Yes,50,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.7,No,71.154,1.395,1.0
Male,0,Yes,Yes,27,1,1.0,DSL,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,No,Bank transfer (automatic),71.6,1957.1,No,72.48518518518519,2.6518518518518515,5.0
Female,1,No,No,8,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,92.1,729.95,Yes,91.24375,11.5125,4.0
Female,0,Yes,No,62,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),23.65,1416.75,No,22.850806451612904,0.38145161290322577,2.0
Female,0,Yes,No,71,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,No,Bank transfer (automatic),81.85,5924.4,No,83.44225352112676,1.1528169014084506,6.0
Male,0,No,No,66,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,25.1,1697.7,No,25.722727272727273,0.3803030303030303,2.0
Male,0,Yes,Yes,68,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),114.7,7849.85,No,115.43897058823529,1.686764705882353,8.0
Female,0,No,No,13,0,0.0,DSL,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,No,Electronic check,49.15,649.4,No,49.95384615384615,3.7807692307692307,3.0
Male,0,Yes,No,56,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,One year,Yes,Electronic check,80.9,4557.5,No,81.38392857142857,1.4446428571428573,2.0
Male,0,Yes,No,38,1,0.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,79.45,3013.05,Yes,79.29078947368421,2.0907894736842105,3.0
Male,1,No,No,14,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,No,Credit card (automatic),90.45,1266.1,Yes,90.43571428571428,6.460714285714286,3.0
Female,0,No,Yes,16,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Bank transfer (automatic),19.3,360.35,No,22.521875,1.20625,1.0
Female,0,Yes,Yes,14,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,70.2,1046.5,No,74.75,5.014285714285714,1.0
Male,0,Yes,Yes,32,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.9,Yes,73.371875,2.1796875,1.0
Female,0,No,No,8,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,One year,No,Bank transfer (automatic),54.25,447.75,No,55.96875,6.78125,3.0
Female,0,Yes,Yes,43,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),99.3,4209.95,No,97.90581395348836,2.3093023255813954,5.0
Female,0,No,No,52,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,0.0,One year,No,Credit card (automatic),74.0,3877.65,No,74.57019230769231,1.4230769230769231,6.0
Male,0,No,No,3,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Mailed check,50.25,152.3,No,50.76666666666667,16.75,2.0
Male,0,No,No,29,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Mailed check,19.8,572.2,No,19.731034482758623,0.6827586206896552,1.0
Female,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,19.65,19.65,Yes,19.65,19.65,1.0
Male,1,No,No,12,0,0.0,DSL,0.0,0.0,1.0,1.0,0.0,1.0,Month-to-month,Yes,Electronic check,43.65,526.95,Yes,43.9125,3.6374999999999997,3.0
Female,0,Yes,Yes,16,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Credit card (automatic),35.5,552.7,No,34.54375,2.21875,1.0
Female,0,No,No,40,1,1.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,Yes,Mailed check,80.75,3208.65,No,80.21625,2.01875,6.0
Female,0,No,No,5,0,0.0,DSL,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,No,Electronic check,39.5,210.75,Yes,42.15,7.9,2.0
Male,0,Yes,No,40,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,Yes,92.67375,2.4274999999999998,4.0
Female,0,No,No,36,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,19.55,620.75,No,17.243055555555557,0.5430555555555556,1.0
Female,0,No,No,5,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,80.0,412.5,Yes,82.5,16.0,2.0
Female,0,No,No,10,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Mailed check,84.7,832.05,Yes,83.205,8.47,3.0
Male,0,Yes,Yes,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,Yes,92.775,44.775,3.0
Male,0,No,No,23,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,Yes,Electronic check,90.6,1943.2,Yes,84.48695652173913,3.9391304347826086,4.0
Male,0,Yes,Yes,26,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Bank transfer (automatic),20.05,505.9,No,19.457692307692305,0.7711538461538462,1.0
Female,1,Yes,No,72,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,Yes,Electronic check,112.4,8046.85,No,111.76180555555555,1.5611111111111111,7.0
Female,0,Yes,No,34,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),50.2,1815.3,No,53.391176470588235,1.4764705882352942,2.0
Male,0,No,No,10,1,0.0,DSL,1.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,No,Bank transfer (automatic),62.25,612.95,No,61.295,6.225,4.0
Female,0,No,No,14,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,One year,No,Mailed check,55.7,795.15,No,56.79642857142857,3.9785714285714286,3.0
Female,0,No,No,23,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Bank transfer (automatic),90.05,2169.8,Yes,94.33913043478262,3.9152173913043478,4.0
Male,0,Yes,No,47,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,19.65,973.1,No,20.70425531914894,0.4180851063829787,1.0
Male,0,Yes,No,24,1,0.0,Fiber optic,1.0,0.0,0.0,1.0,0.0,1.0,Month-to-month,Yes,Electronic check,89.25,2210.2,No,92.09166666666665,3.71875,4.0
Male,0,Yes,No,49,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),99.05,4853.75,Yes,99.0561224489796,2.0214285714285714,5.0
Male,1,No,No,20,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,One year,No,Mailed check,54.0,1055.9,No,52.795,2.7,3.0
Female,0,No,No,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),69.75,144.55,Yes,72.275,34.875,1.0
Female,0,No,No,2,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),49.05,91.1,Yes,45.55,24.525,2.0
Male,0,No,No,22,0,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Two year,No,Bank transfer (automatic),56.75,1304.85,No,59.31136363636363,2.5795454545454546,4.0
Male,0,No,No,7,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),98.05,713.0,Yes,101.85714285714286,14.007142857142856,5.0
Male,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,21.1,21.1,No,21.1,21.1,1.0
Female,0,Yes,Yes,59,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,1.0,Month-to-month,Yes,Bank transfer (automatic),96.65,5580.8,No,94.58983050847458,1.638135593220339,5.0
Female,0,Yes,Yes,58,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Credit card (automatic),24.5,1497.9,No,25.82586206896552,0.4224137931034483,2.0
Female,0,No,No,41,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),114.5,4527.45,Yes,110.42560975609756,2.792682926829268,8.0
Female,1,No,No,59,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Two year,Yes,Credit card (automatic),79.2,4590.35,No,77.80254237288136,1.3423728813559324,3.0
Female,0,Yes,Yes,3,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,69.55,200.2,No,66.73333333333333,23.183333333333334,1.0
Male,0,No,No,32,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Bank transfer (automatic),20.05,614.45,No,19.2015625,0.6265625,1.0
Male,1,Yes,No,46,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,98.85,4564.9,No,99.23695652173912,2.148913043478261,5.0
Male,0,Yes,Yes,1,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,25.75,1397.475,No,1397.475,25.75,2.0
Male,0,No,No,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,80.95,171.15,Yes,85.575,40.475,2.0
Female,0,Yes,Yes,52,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Credit card (automatic),19.6,1012.4,No,19.46923076923077,0.37692307692307697,1.0
Female,1,No,No,13,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,74.3,940.35,Yes,72.33461538461539,5.7153846153846155,2.0
Female,1,No,No,11,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,No,Bank transfer (automatic),89.7,1047.7,Yes,95.24545454545455,8.154545454545454,3.0
Male,0,No,No,32,1,1.0,Fiber optic,1.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),87.65,2766.4,No,86.45,2.7390625,4.0
Male,1,Yes,No,17,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Credit card (automatic),100.45,1622.45,Yes,95.43823529411765,5.908823529411765,5.0
Female,0,No,No,16,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),74.75,1129.35,No,70.584375,4.671875,2.0
Female,0,No,No,51,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,One year,No,Bank transfer (automatic),107.45,5680.9,No,111.39019607843136,2.1068627450980393,7.0
Male,0,No,No,29,1,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,Yes,Bank transfer (automatic),75.35,2243.9,No,77.37586206896552,2.598275862068965,5.0
Male,0,Yes,No,70,1,0.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,No,Credit card (automatic),64.95,4523.25,No,64.61785714285715,0.9278571428571429,5.0
Female,0,Yes,Yes,71,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,0.0,1.0,Two year,No,Electronic check,100.45,7159.7,No,100.84084507042253,1.4147887323943662,6.0
